"A","ProductName","InArea","Mba","ProductSerialNumber","commodity","AnnualConsumption","StartDate","ContractDuration","OrderDate","Status","PriceGuaranteeUntil","PriceValidSince","PriceChangePlanned","OrigBaseCosts","OrigKwhCosts","OrigKwhMargin","OrigbaseMargin","CurrentBasePriceNet","CurrentKwhPriceNet","CatalogBasePrice","CatalogKwhPrice","CurrentBaseCosts","CurrentKwhCosts","CurrentKwhMargin","CurrentBaseMargin","BaseNewPriceProposed","KwhNewPriceProposed","NewPriceInclude","NewPriceStartdate","CurrentBaseTargetMargin","CurrentKwhTargetMargin","error"
"A2",12,"False","en-4229584059","ev-hfvnd2340","gas",2345,"2021-02-05","2022-02-04 00:00:00","2022-02-04","active","2022-02-04 00:00:00","2022-01-07","False",135.356,0.0457808,0.0832,33.28,168.636,0.12896,168.636,0.15756,135.356,0.0457808,0.0831792,33.28,168.636,0.12896,,,33.28,0.1118,
"A2",12,"False","en-4229584059","ev-zdwqx3816","power",2345,"2021-02-05","2022-02-04 00:00:00","2022-02-04","active","2022-02-04 00:00:00","2022-01-06","False",102.1972,0.2295369,0.16611,19.6507,121.8479,0.395613,121.8479,0.422733,102.1972,0.2295369,0.1660761,19.6507,121.8479,0.395613,,,19.6507,0.19323,
"A2",12,"False","en-4455184269","ev-qpsee9218","gas",2345,"2022-02-04","2023-02-03 00:00:00","2022-02-04","active","2023-02-03 00:00:00","2022-01-07","False",118.4365,0.0400582,0.0728,29.12,147.5565,0.11284,147.5565,0.137865,118.4365,0.0400582,0.0727818,29.12,147.5565,0.11284,,,29.12,0.097825,
"A2","EASY","False","en-4688101635","ev-gkcam4336","power",2345,"2021-02-05","2021-02-05 00:00:00","2022-02-04","active","2021-02-05 00:00:00","2022-01-06","False",101.2928,0.2275056,0.14,30.6768,131.9696,0.367472,131.9696,0.410032,101.2928,0.2275056,0.1399664,30.6768,131.9696,0.367472,,,30.6768,0.18256,
"A2","EASY","False","en-4688101635","ev-kjmrz5135","gas",2345,"2021-02-05","2021-02-05 00:00:00","2022-02-04","active","2021-02-05 00:00:00","2022-01-07","False",121.0395,0.0409386,0.06882,37.2,158.2395,0.10974,158.2395,0.138105,121.0395,0.0409386,0.0688014,37.2,158.2395,0.10974,,,37.2,0.097185,
"A2",12,"False","en-3740280411","ev-tujza9822","gas",2345,"2022-02-01","2023-01-31 00:00:00","2022-02-04","active","2023-01-31 00:00:00","2022-01-07","False",190.2852,0.05435316,0.00740556,-19.332,170.9532,0.061776,170.9532,0.134784,190.2852,0.05435316,0.00742284,-19.332,170.9532,0.06172956,,,-19.332,0.08046,
"A2","EASY","False","en-1322257310","ev-dvdfd0465","power",2345,"2022-01-01","2022-01-01 00:00:00","2022-02-04","active","2022-01-01 00:00:00","2022-01-06","False",97.6752,0.2193804,0.135,29.5812,127.2564,0.354348,127.2564,0.395388,97.6752,0.2193804,0.1349676,29.5812,127.2564,0.354348,,,29.5812,0.17604,
"A2","EASY","False","en-5064657074","ev-uzwhe7471","gas",2345,"2022-01-01","2022-01-01 00:00:00","2022-02-04","active","2022-01-01 00:00:00","2022-01-07","False",128.8485,0.0435798,0.07326,39.6,168.4485,0.11682,168.4485,0.147015,128.8485,0.0435798,0.0732402,39.6,168.4485,0.11682,,,39.6,0.103455,
"A2",12,"False","en-3996750083","ev-mhwjr0439","gas",2345,"2022-02-03","2023-02-02 00:00:00","2022-02-04","active","2023-02-02 00:00:00","2022-01-07","False",145.768,0.0493024,0.0896,35.84,181.608,0.13888,181.608,0.16968,145.768,0.0493024,0.0895776,35.84,181.608,0.13888,,,35.84,0.1204,
"A2","EASY","False","en-3332809726","ev-rcmqy7497","gas",2345,"2022-01-01","2022-01-01 00:00:00","2022-02-04","active","2022-01-01 00:00:00","2022-01-07","False",119.738,0.0404984,0.06808,36.8,156.538,0.10856,156.538,0.13662,119.738,0.0404984,0.0680616,36.8,156.538,0.10856,,,36.8,0.09614,
"A2","EASY","False","en-3401053602","ev-gnjro4476","power",2345,"2021-02-05","2021-02-05 00:00:00","2022-02-04","active","2021-02-05 00:00:00","2022-01-06","False",103.1016,0.2315682,0.1425,31.2246,134.3262,0.374034,134.3262,0.417354,103.1016,0.2315682,0.1424658,31.2246,134.3262,0.374034,,,31.2246,0.18582,
"A2","EASY","False","en-3401053602","ev-wbuyv9263","gas",2345,"2021-02-05","2021-02-05 00:00:00","2022-02-04","active","2021-02-05 00:00:00","2022-01-07","False",110.6275,0.037417,0.0629,34,144.6275,0.1003,144.6275,0.126225,110.6275,0.037417,0.062883,34,144.6275,0.1003,,,34,0.088825,
"A2","EASY","False","en-4073801385","ev-balnq9016","gas",2345,"2022-01-01","2022-01-01 00:00:00","2022-02-04","active","2022-01-01 00:00:00","2022-01-07","False",119.738,0.0404984,0.06808,36.8,156.538,0.10856,156.538,0.13662,119.738,0.0404984,0.0680616,36.8,156.538,0.10856,,,36.8,0.09614,
"A2","EASY","False","en-1584358343","ev-pdlvs2760","gas",2345,"2022-01-01","2022-01-01 00:00:00","2022-02-04","active","2022-01-01 00:00:00","2022-01-07","False",139.2605,0.0471014,0.07918,42.8,182.0605,0.12626,182.0605,0.158895,139.2605,0.0471014,0.0791586,42.8,182.0605,0.12626,,,42.8,0.111815,
"A2","EASY","False","en-3329259570","ev-mpvab7393","gas",2345,"2022-01-01","2022-01-01 00:00:00","2022-02-04","active","2022-01-01 00:00:00","2022-01-07","False",113.2305,0.0382974,0.06438,34.8,148.0305,0.10266,148.0305,0.129195,113.2305,0.0382974,0.0643626,34.8,148.0305,0.10266,,,34.8,0.090915,
"A2","EASY","False","en-7473840309","ev-gwhkq8460","gas",2345,"2022-01-01","2022-01-01 00:00:00","2022-02-04","active","2022-01-01 00:00:00","2022-01-07","False",147.0695,0.0497426,0.08362,45.2,192.2695,0.13334,192.2695,0.167805,147.0695,0.0497426,0.0835974,45.2,192.2695,0.13334,,,45.2,0.118085,
"A2","EASY","False","en-5176269909","ev-usshm5264","power",2345,"2021-02-05","2021-02-05 00:00:00","2022-02-04","active","2021-02-05 00:00:00","2022-01-06","False",93.1532,0.2092239,0.12875,28.2117,121.3649,0.337943,121.3649,0.377083,93.1532,0.2092239,0.1287191,28.2117,121.3649,0.337943,,,28.2117,0.16789,
"A2","EASY","False","en-6410355892","ev-bjwdh4869","gas",2345,"2022-01-01","2022-01-01 00:00:00","2022-02-04","active","2022-01-01 00:00:00","2022-01-07","False",147.0695,0.0497426,0.08362,45.2,192.2695,0.13334,192.2695,0.167805,147.0695,0.0497426,0.0835974,45.2,192.2695,0.13334,,,45.2,0.118085,
"A2","EASY","False","en-3105931814","ev-qijsy5324","power",2345,"2021-02-05","2021-02-05 00:00:00","2022-02-04","active","2021-02-05 00:00:00","2022-01-06","False",98.5796,0.2214117,0.13625,29.8551,128.4347,0.357629,128.4347,0.399049,98.5796,0.2214117,0.1362173,29.8551,128.4347,0.357629,,,29.8551,0.17767,
"A2","EASY","False","en-8656163873","ev-glyty7832","power",2345,"2021-02-05","2021-02-05 00:00:00","2022-02-04","active","2021-02-05 00:00:00","2022-01-06","False",97.6752,0.2193804,0.135,29.5812,127.2564,0.354348,127.2564,0.395388,97.6752,0.2193804,0.1349676,29.5812,127.2564,0.354348,,,29.5812,0.17604,
"A2","EASY","False","en-7697361173","ev-xordi4083","power",2345,"2021-02-05","2021-02-05 00:00:00","2022-02-04","active","2021-02-05 00:00:00","2022-01-06","False",81.396,0.182817,0.1125,24.651,106.047,0.29529,106.047,0.32949,81.396,0.182817,0.112473,24.651,106.047,0.29529,,,24.651,0.1467,
"A2","EASY","False","en-3628668992","ev-efvlv0351","power",2345,"2022-02-04","2022-02-04 00:00:00","2022-02-04","active","2022-02-04 00:00:00","2022-01-06","False",76.874,0.1726605,0.10625,23.2815,100.1555,0.278885,100.1555,0.311185,76.874,0.1726605,0.1062245,23.2815,100.1555,0.278885,,,23.2815,0.13855,
"A2","EASY","False","en-7073929999","ev-vurkk6724","gas",2345,"2022-01-01","2022-01-01 00:00:00","2022-02-04","active","2022-01-01 00:00:00","2022-01-07","False",122.341,0.0413788,0.06956,37.6,159.941,0.11092,159.941,0.13959,122.341,0.0413788,0.0695412,37.6,159.941,0.11092,,,37.6,0.09823,
"A2","EASY","False","en-0040210361","ev-lomqm2080","power",2345,"2022-02-04","2022-02-04 00:00:00","2022-02-04","active","2022-02-04 00:00:00","2022-01-06","False",85.918,0.1929735,0.11875,26.0205,111.9385,0.311695,111.9385,0.347795,85.918,0.1929735,0.1187215,26.0205,111.9385,0.311695,,,26.0205,0.15485,
"A2","EASY","False","en-7597099428","ev-bqupi9014","power",2345,"2022-02-04","2022-02-04 00:00:00","2022-02-04","active","2022-02-04 00:00:00","2022-01-06","False",97.6752,0.2193804,0.135,29.5812,127.2564,0.354348,127.2564,0.395388,97.6752,0.2193804,0.1349676,29.5812,127.2564,0.354348,,,29.5812,0.17604,
"A2","EASY","False","en-3916501814","ev-trhue8831","power",2345,"2022-02-04","2022-02-04 00:00:00","2022-02-04","active","2022-02-04 00:00:00","2022-01-06","False",85.918,0.1929735,0.11875,26.0205,111.9385,0.311695,111.9385,0.347795,85.918,0.1929735,0.1187215,26.0205,111.9385,0.311695,,,26.0205,0.15485,
"A2","EASY","False","en-9933448863","ev-klsui2564","power",2345,"2022-02-04","2022-02-04 00:00:00","2022-02-04","active","2022-02-04 00:00:00","2022-01-06","False",76.874,0.1726605,0.10625,23.2815,100.1555,0.278885,100.1555,0.311185,76.874,0.1726605,0.1062245,23.2815,100.1555,0.278885,,,23.2815,0.13855,
"A2","EASY","False","en-2669466233","ev-gvaic1762","power",2345,"2021-08-04","2021-08-04 00:00:00","2022-02-04","active","2021-08-04 00:00:00","2022-01-06","False",96.7708,0.2173491,0.13375,29.3073,126.0781,0.351067,126.0781,0.391727,96.7708,0.2173491,0.1337179,29.3073,126.0781,0.351067,,,29.3073,0.17441,
"A2","EASY","False","en-9820385723","ev-bzjsp1230","power",2345,"2022-02-04","2022-02-04 00:00:00","2022-02-04","active","2022-02-04 00:00:00","2022-01-06","False",94.0576,0.2112552,0.13,28.4856,122.5432,0.341224,122.5432,0.380744,94.0576,0.2112552,0.1299688,28.4856,122.5432,0.341224,,,28.4856,0.16952,
"A2","EASY","False","en-4648404616","ev-nlttf3642","power",2345,"2021-08-04","2021-08-04 00:00:00","2022-02-04","active","2021-08-04 00:00:00","2022-01-06","False",76.874,0.1726605,0.10625,23.2815,100.1555,0.278885,100.1555,0.311185,76.874,0.1726605,0.1062245,23.2815,100.1555,0.278885,,,23.2815,0.13855,
"A2","EASY","False","en-1353287145","ev-jfysk6493","power",2345,"2022-02-04","2022-02-04 00:00:00","2022-02-04","active","2022-02-04 00:00:00","2022-01-06","False",104.006,0.2335995,0.14375,31.4985,135.5045,0.377315,135.5045,0.421015,104.006,0.2335995,0.1437155,31.4985,135.5045,0.377315,,,31.4985,0.18745,
"A2",12,"False","en-7097017755","ev-vimdl7416","gas",2345,"2021-02-05","2022-02-04 00:00:00","2022-02-04","active","2022-02-04 00:00:00","2022-01-07","False",145.768,0.0493024,0.0896,35.84,181.608,0.13888,181.608,0.16968,145.768,0.0493024,0.0895776,35.84,181.608,0.13888,,,35.84,0.1204,
"A2",12,"False","en-7097017755","ev-hzsse8091","power",2345,"2021-02-05","2022-02-04 00:00:00","2022-02-04","active","2022-02-04 00:00:00","2022-01-06","False",82.3004,0.1848483,0.13377,15.8249,98.1253,0.318591,98.1253,0.340431,82.3004,0.1848483,0.1337427,15.8249,98.1253,0.318591,,,15.8249,0.15561,
"A2",12,"False","en-2438784288","ev-getfx6675","power",2345,"2022-01-07","2023-01-06 00:00:00","2022-02-07","active","2023-01-06 00:00:00","2022-01-06","False",103.1016,0.2315682,0.16758,19.8246,122.9262,0.399114,122.9262,0.426474,103.1016,0.2315682,0.1675458,19.8246,122.9262,0.399114,,,19.8246,0.19494,
"A2","EASY","False","en-3983351333","ev-mvbod3579","gas",2345,"2021-02-08","2021-02-08 00:00:00","2022-02-07","active","2021-02-08 00:00:00","2022-01-07","False",127.547,0.0431396,0.07252,39.2,166.747,0.11564,166.747,0.14553,127.547,0.0431396,0.0725004,39.2,166.747,0.11564,,,39.2,0.10241,
"A2",12,"False","en-5699737044","ev-wabwd2241","gas",2345,"2022-02-07","2023-02-06 00:00:00","2022-02-07","active","2023-02-06 00:00:00","2022-01-07","False",123.6425,0.041819,0.076,30.4,154.0425,0.1178,154.0425,0.143925,123.6425,0.041819,0.075981,30.4,154.0425,0.1178,,,30.4,0.102125,
"A2","EASY","False","en-4134465501","ev-ifpes6352","power",2345,"2021-02-08","2021-02-08 00:00:00","2022-02-07","active","2021-02-08 00:00:00","2022-01-06","False",83.2048,0.1868796,0.115,25.1988,108.4036,0.301852,108.4036,0.336812,83.2048,0.1868796,0.1149724,25.1988,108.4036,0.301852,,,25.1988,0.14996,
"A2","EASY","False","en-7389470761","ev-pwhqw2790","power",2345,"2021-08-07","2021-08-07 00:00:00","2022-02-07","active","2021-08-07 00:00:00","2022-01-06","False",88.6312,0.1990674,0.1225,26.8422,115.4734,0.321538,115.4734,0.358778,88.6312,0.1990674,0.1224706,26.8422,115.4734,0.321538,,,26.8422,0.15974,
"A2","EASY","False","en-5033008995","ev-kdpsr5116","power",2345,"2022-02-07","2022-02-07 00:00:00","2022-02-07","active","2022-02-07 00:00:00","2022-01-06","False",92.2488,0.2071926,0.1275,27.9378,120.1866,0.334662,120.1866,0.373422,92.2488,0.2071926,0.1274694,27.9378,120.1866,0.334662,,,27.9378,0.16626,
"A2","EASY","False","en-0085709053","ev-stmeb1111","power",2345,"2021-10-07","2021-10-07 00:00:00","2022-02-07","active","2021-10-07 00:00:00","2022-01-06","False",77.7784,0.1746918,0.1075,23.5554,101.3338,0.282166,101.3338,0.314846,77.7784,0.1746918,0.1074742,23.5554,101.3338,0.282166,,,23.5554,0.14018,
"A2","EASY","False","en-7604684477","ev-aeozw7223","power",2345,"2022-02-17","2022-02-17 00:00:00","2022-02-07","active","2022-02-17 00:00:00","2022-01-06","False",77.7784,0.1746918,0.1075,23.5554,101.3338,0.282166,101.3338,0.314846,77.7784,0.1746918,0.1074742,23.5554,101.3338,0.282166,,,23.5554,0.14018,
"A2",12,"False","en-4768353353","ev-ikpyc4541","power",2345,"2022-02-07","2023-02-06 00:00:00","2022-02-07","active","2023-02-06 00:00:00","2022-01-06","False",80.4916,0.1807857,0.13083,15.4771,95.9687,0.311589,95.9687,0.332949,80.4916,0.1807857,0.1308033,15.4771,95.9687,0.311589,,,15.4771,0.15219,
"A2",12,"False","en-4768353353","ev-qxsip0288","gas",2345,"2022-02-07","2023-02-06 00:00:00","2022-02-07","active","2023-02-06 00:00:00","2022-01-07","False",111.929,0.0378572,0.0688,27.52,139.449,0.10664,139.449,0.13029,111.929,0.0378572,0.0687828,27.52,139.449,0.10664,,,27.52,0.09245,
"A2","EASY","False","en-7410897750","ev-lmzzy6805","power",2345,"2021-10-07","2021-10-07 00:00:00","2022-02-07","active","2021-10-07 00:00:00","2022-01-06","False",94.0576,0.2112552,0.13,28.4856,122.5432,0.341224,122.5432,0.380744,94.0576,0.2112552,0.1299688,28.4856,122.5432,0.341224,,,28.4856,0.16952,
"A2",12,"False","en-9810424763","ev-opnfp5173","gas",2345,"2021-02-08","2022-02-07 00:00:00","2022-02-07","active","2022-02-07 00:00:00","2022-01-07","False",123.6425,0.041819,0.076,30.4,154.0425,0.1178,154.0425,0.143925,123.6425,0.041819,0.075981,30.4,154.0425,0.1178,,,30.4,0.102125,
"A2",12,"False","en-6440070495","ev-vfhlc2221","gas",2345,"2021-02-08","2022-02-07 00:00:00","2022-02-07","active","2022-02-07 00:00:00","2022-01-07","False",117.135,0.039618,0.072,28.8,145.935,0.1116,145.935,0.13635,117.135,0.039618,0.071982,28.8,145.935,0.1116,,,28.8,0.09675,
"A2",12,"False","en-6440070495","ev-kfciu4182","power",2345,"2021-02-08","2022-02-07 00:00:00","2022-02-07","active","2022-02-07 00:00:00","2022-01-06","False",90.44,0.20313,0.147,17.39,107.83,0.3501,107.83,0.3741,90.44,0.20313,0.14697,17.39,107.83,0.3501,,,17.39,0.171,
"A2",12,"False","en-9798057775","ev-ygtek1888","power",2345,"2022-02-07","2023-02-06 00:00:00","2022-02-07","active","2023-02-06 00:00:00","2022-01-06","False",89.5356,0.2010987,0.14553,17.2161,106.7517,0.346599,106.7517,0.370359,89.5356,0.2010987,0.1455003,17.2161,106.7517,0.346599,,,17.2161,0.16929,
"A2",12,"False","en-9798057775","ev-xbhpu3479","gas",2345,"2022-02-07","2023-02-06 00:00:00","2022-02-07","active","2023-02-06 00:00:00","2022-01-07","False",124.944,0.0422592,0.0768,30.72,155.664,0.11904,155.664,0.14544,124.944,0.0422592,0.0767808,30.72,155.664,0.11904,,,30.72,0.1032,
"A2","EASY","False","en-0805251329","ev-szcjh5446","power",2345,"2021-02-08","2021-02-08 00:00:00","2022-02-07","active","2021-02-08 00:00:00","2022-01-06","False",76.874,0.1726605,0.10625,23.2815,100.1555,0.278885,100.1555,0.311185,76.874,0.1726605,0.1062245,23.2815,100.1555,0.278885,,,23.2815,0.13855,
"A2","EASY","False","en-6278881187","ev-nfccm0020","power",2345,"2021-02-08","2021-02-08 00:00:00","2022-02-07","active","2021-02-08 00:00:00","2022-01-06","False",94.962,0.2132865,0.13125,28.7595,123.7215,0.344505,123.7215,0.384405,94.962,0.2132865,0.1312185,28.7595,123.7215,0.344505,,,28.7595,0.17115,
"A2","EASY","False","en-6278881187","ev-rkkgt2486","gas",2345,"2021-02-08","2021-02-08 00:00:00","2022-02-07","active","2021-02-08 00:00:00","2022-01-07","False",145.768,0.0493024,0.08288,44.8,190.568,0.13216,190.568,0.16632,145.768,0.0493024,0.0828576,44.8,190.568,0.13216,,,44.8,0.11704,
"A2","EASY","False","en-0805251329","ev-mvlvm1601","gas",2345,"2021-02-08","2021-02-08 00:00:00","2022-02-07","active","2021-02-08 00:00:00","2022-01-07","False",131.4515,0.0444602,0.07474,40.4,171.8515,0.11918,171.8515,0.149985,131.4515,0.0444602,0.0747198,40.4,171.8515,0.11918,,,40.4,0.105545,
"A2","EASY","False","en-4934128861","ev-guevx3458","power",2345,"2021-02-08","2021-02-08 00:00:00","2022-02-07","active","2021-02-08 00:00:00","2022-01-06","False",93.1532,0.2092239,0.12875,28.2117,121.3649,0.337943,121.3649,0.377083,93.1532,0.2092239,0.1287191,28.2117,121.3649,0.337943,,,28.2117,0.16789,
"A2","EASY","False","en-9387536056","ev-lzyoe7415","power",2345,"2021-02-08","2021-02-08 00:00:00","2022-02-07","active","2021-02-08 00:00:00","2022-01-06","False",99.484,0.223443,0.1375,30.129,129.613,0.36091,129.613,0.40271,99.484,0.223443,0.137467,30.129,129.613,0.36091,,,30.129,0.1793,
"A2","EASY","False","en-0948950670","ev-ynboa4835","power",2345,"2021-02-08","2021-02-08 00:00:00","2022-02-07","active","2021-02-08 00:00:00","2022-01-06","False",96.7708,0.2173491,0.13375,29.3073,126.0781,0.351067,126.0781,0.391727,96.7708,0.2173491,0.1337179,29.3073,126.0781,0.351067,,,29.3073,0.17441,
"A2",18,"False","en-3954216135","ev-efuaf4142","power",2345,"2023-01-03","2024-07-02 00:00:00","2022-02-07","active","2024-07-02 00:00:00","2022-01-06","False",77.7784,0.1746918,0.1333,14.9554,92.7338,0.307966,92.7338,0.329466,77.7784,0.1746918,0.1332742,14.9554,92.7338,0.307966,,,14.9554,0.1548,
"A2","EASY","False","en-1351528748","ev-dqkux3843","power",2345,"2021-08-07","2021-08-07 00:00:00","2022-02-07","active","2021-08-07 00:00:00","2022-01-06","False",85.0136,0.1909422,0.1175,25.7466,110.7602,0.308414,110.7602,0.344134,85.0136,0.1909422,0.1174718,25.7466,110.7602,0.308414,,,25.7466,0.15322,
"A2","EASY","False","en-2877331583","ev-ftsrp0506","power",2345,"2021-08-07","2021-08-07 00:00:00","2022-02-07","active","2021-08-07 00:00:00","2022-01-06","False",76.874,0.1726605,0.10625,23.2815,100.1555,0.278885,100.1555,0.311185,76.874,0.1726605,0.1062245,23.2815,100.1555,0.278885,,,23.2815,0.13855,
"A2","EASY","False","en-4127337279","ev-ssfcq2309","power",2345,"2021-08-07","2021-08-07 00:00:00","2022-02-07","active","2021-08-07 00:00:00","2022-01-06","False",93.1532,0.2092239,0.12875,28.2117,121.3649,0.337943,121.3649,0.377083,93.1532,0.2092239,0.1287191,28.2117,121.3649,0.337943,,,28.2117,0.16789,
"A2","EASY","False","en-2150322283","ev-dgnsd6662","power",2345,"2022-02-07","2022-02-07 00:00:00","2022-02-07","active","2022-02-07 00:00:00","2022-01-06","False",77.7784,0.1746918,0.1075,23.5554,101.3338,0.282166,101.3338,0.314846,77.7784,0.1746918,0.1074742,23.5554,101.3338,0.282166,,,23.5554,0.14018,
"A2","EASY","False","en-2150322283","ev-btbee6109","gas",2345,"2022-02-07","2022-02-07 00:00:00","2022-02-07","active","2022-02-07 00:00:00","2022-01-07","False",127.547,0.0431396,0.07252,39.2,166.747,0.11564,166.747,0.14553,127.547,0.0431396,0.0725004,39.2,166.747,0.11564,,,39.2,0.10241,
"A2","EASY","False","en-9586092810","ev-gtdvm5574","power",2345,"2022-02-07","2022-02-07 00:00:00","2022-02-07","active","2022-02-07 00:00:00","2022-01-06","False",86.8224,0.1950048,0.12,26.2944,113.1168,0.314976,113.1168,0.351456,86.8224,0.1950048,0.1199712,26.2944,113.1168,0.314976,,,26.2944,0.15648,
"A2","EASY","False","en-9586092810","ev-hyiiv4918","gas",2345,"2022-02-07","2022-02-07 00:00:00","2022-02-07","active","2022-02-07 00:00:00","2022-01-07","False",127.547,0.0431396,0.07252,39.2,166.747,0.11564,166.747,0.14553,127.547,0.0431396,0.0725004,39.2,166.747,0.11564,,,39.2,0.10241,
"A2",12,"False","en-2579453115","ev-bphdg5947","gas",2345,"2021-02-08","2022-02-07 00:00:00","2022-02-07","active","2022-02-07 00:00:00","2022-01-07","False",113.2305,0.0382974,0.0696,27.84,141.0705,0.10788,141.0705,0.131805,113.2305,0.0382974,0.0695826,27.84,141.0705,0.10788,,,27.84,0.093525,
"A2","EASY","False","en-1564265203","ev-yhaqx7425","gas",2345,"2022-01-01","2022-01-01 00:00:00","2022-02-07","active","2022-01-01 00:00:00","2022-01-07","False",149.6725,0.050623,0.0851,46,195.6725,0.1357,195.6725,0.170775,149.6725,0.050623,0.085077,46,195.6725,0.1357,,,46,0.120175,
"A2",18,"False","en-6536413658","ev-cuyai8163","power",2345,"2022-02-07","2023-08-07 00:00:00","2022-02-07","active","2023-08-07 00:00:00","2022-01-06","False",90.44,0.20313,0.155,17.39,107.83,0.3581,107.83,0.3831,90.44,0.20313,0.15497,17.39,107.83,0.3581,,,17.39,0.18,
"A2",12,"False","en-2579453115","ev-uvizj3190","power",2345,"2021-02-08","2022-02-07 00:00:00","2022-02-07","active","2022-02-07 00:00:00","2022-01-06","False",86.8224,0.1950048,0.14112,16.6944,103.5168,0.336096,103.5168,0.359136,86.8224,0.1950048,0.1410912,16.6944,103.5168,0.336096,,,16.6944,0.16416,
"A2",12,"False","en-7361157915","ev-poaym8513","gas",2345,"2022-02-07","2023-02-06 00:00:00","2022-02-07","active","2023-02-06 00:00:00","2022-01-07","False",140.562,0.0475416,0.0864,34.56,175.122,0.13392,175.122,0.16362,140.562,0.0475416,0.0863784,34.56,175.122,0.13392,,,34.56,0.1161,
